timestamp,entrance,exit,temp,hum,pEntrance,pExit,pActualVehicule
0 days 00:00:01,22,8,15.921423075965908,45.07196233973501,4,4,284
0 days 00:00:01,1,5,16.43760945215135,61.04632865952864,2,3,20
0 days 00:00:01,17,49,19.21300127502223,61.1742969769125,3,1,405
0 days 00:00:01,41,9,14.157214774155118,52.1751922027873,4,2,293
0 days 00:00:01,24,29,23.363624575863117,65.35363628356575,3,1,423
0 days 00:00:01,25,14,18.538971627146818,50.70253438655265,1,2,329
0 days 00:00:01,11,13,32.222747647568184,43.818728299767955,2,3,306
0 days 00:00:01,47,37,14.420284485831427,32.25494105881752,3,1,9
0 days 00:00:01,20,0,19.484883249385092,59.21058081214693,1,1,117
0 days 00:00:01,17,22,19.481675566162806,50.72014927481618,4,2,219
0 days 00:00:01,39,40,14.391459886917263,44.67232472327645,2,3,22
0 days 00:00:01,28,10,18.167735128820436,41.22358483553316,1,1,260
0 days 00:00:01,4,45,23.69454691546877,49.02760946543506,3,3,367
0 days 00:00:01,5,46,17.922828501284414,46.63004972267932,1,4,357
0 days 00:00:01,1,7,24.54815925590553,38.75994079699204,4,2,400
0 days 00:00:01,41,48,14.104294319614368,60.50224856786477,3,2,450
0 days 00:00:01,2,4,20.716594290495905,69.28982156499806,2,2,228
0 days 00:00:01,32,46,16.723938193073508,52.85766872558027,4,2,183
0 days 00:00:01,44,44,23.163384819942337,67.11031852010677,2,2,282
0 days 00:00:01,25,47,19.068496709106924,37.89071862237929,4,1,49
0 days 00:00:01,18,32,25.78159644544415,42.032538816456146,4,2,222
0 days 00:00:01,31,22,22.976618464537605,45.0738820875135,1,1,405
0 days 00:00:01,37,39,16.612803129032287,53.31921539113241,2,2,297
0 days 00:00:01,5,32,21.97855726197924,52.6210140180078,4,1,322
0 days 00:00:01,24,27,23.78957378304072,57.551676278697926,3,2,285
0 days 00:00:01,39,20,20.49879881515039,68.08728911637203,3,1,40
0 days 00:00:01,29,10,22.90541294507551,60.14610734508667,1,2,74
0 days 00:00:01,42,23,10.431724361216025,53.652623410405184,3,2,179
0 days 00:00:01,19,26,16.340429921519913,40.807341008578646,1,1,199
0 days 00:00:01,12,7,11.747457856454513,64.51356974916891,1,2,44
0 days 00:00:01,22,47,20.167073775816885,54.2438030273097,1,2,463
0 days 00:00:01,25,22,12.06098512366767,31.25149580628583,1,3,184
0 days 00:00:01,49,41,15.295822747278002,42.50518481013243,1,1,61
0 days 00:00:01,11,45,28.84577120125735,47.09221422036365,2,1,238
0 days 00:00:01,44,0,9.997383878671744,39.84093706776801,4,3,77
0 days 00:00:01,29,23,25.51743277045204,66.40286995176012,1,4,402
0 days 00:00:01,43,29,19.462342513652196,52.09539822249464,2,3,115
0 days 00:00:01,0,1,30.339649720659615,53.201316226778076,4,3,176
0 days 00:00:01,40,17,16.525535706810963,30.38488040506994,1,3,498
0 days 00:00:01,21,10,23.932202283107248,60.938474936200315,3,2,27
0 days 00:00:01,17,21,12.602247637800637,32.03374845628668,1,2,345
0 days 00:00:01,16,11,15.191180141364526,47.53878793262952,1,1,348
0 days 00:00:01,20,38,24.290264040909626,41.83783823588347,3,4,253
0 days 00:00:01,31,37,21.609360285497587,58.82899526490423,3,3,290
0 days 00:00:01,34,11,14.590905924893338,56.23028487338048,1,2,435
0 days 00:00:01,34,31,13.087505347733149,32.11684499114315,3,1,335
0 days 00:00:01,20,21,20.41009018164417,50.32191256296444,3,1,494
0 days 00:00:01,18,19,21.973866108989128,40.91589394047431,2,2,303
0 days 00:00:01,24,36,17.78399033847124,33.05942636214911,2,3,265
0 days 00:00:01,30,16,17.109605827290185,66.5335760981882,1,1,20
0 days 00:00:01,2,49,16.56652802517069,53.56996175556959,4,2,33
0 days 00:00:01,11,22,19.025617792256035,45.67458692549861,1,4,437
0 days 00:00:01,44,26,10.372371066586165,57.977408866169526,4,1,412
0 days 00:00:01,0,36,19.491107627159668,46.408840232458346,2,3,498
0 days 00:00:01,22,7,18.80738996305535,52.72955471810801,1,2,100
0 days 00:00:01,10,11,26.742267289080544,38.412734881725726,4,1,74
0 days 00:00:01,32,10,18.97166095680025,51.583267694011866,4,2,48
0 days 00:00:01,39,41,7.071323668720426,48.893163733448,2,2,467
0 days 00:00:01,34,45,23.777166421357546,37.19520853290286,2,1,281
0 days 00:00:01,37,11,30.120771614897986,45.89078758314346,3,2,62
0 days 00:00:01,10,46,20.82983074671715,48.57474950589916,1,2,180
0 days 00:00:01,47,26,14.114907392955427,45.29969682769898,3,4,29
0 days 00:00:01,7,42,25.927592602971522,62.40335022000225,3,4,80
0 days 00:00:01,44,15,19.772621652498298,77.80559312890625,3,1,186
0 days 00:00:01,38,1,17.965377750564507,35.22620991091605,1,2,92
0 days 00:00:01,33,40,19.095318473849378,49.093526364760244,1,1,34
0 days 00:00:01,30,5,13.576378202205065,63.27569672301361,2,2,261
0 days 00:00:01,23,33,16.677981739607738,42.02261945774363,4,1,300
0 days 00:00:01,39,17,17.32447317624655,50.29748494499823,2,4,479
0 days 00:00:01,18,11,9.722553482564484,51.61626622180519,4,2,127
0 days 00:00:01,33,11,17.232357724279623,55.6277703770856,4,1,362
0 days 00:00:01,39,12,20.228190967216626,49.16973341645862,4,1,204
0 days 00:00:01,47,17,20.44674769351008,53.359045273276806,1,3,60
0 days 00:00:01,33,46,21.512420291197188,37.88019801221374,4,2,499
0 days 00:00:01,5,33,17.921139157661926,42.96006205005739,4,3,457
0 days 00:00:01,7,38,10.648208037751104,46.38578514263276,4,4,191
0 days 00:00:01,31,15,19.73582039805103,57.402876690262374,3,2,390
0 days 00:00:01,22,2,19.158807344244607,47.07695129343392,1,4,298
0 days 00:00:01,15,41,25.034239277882932,44.41829635013107,1,4,158
0 days 00:00:01,19,2,18.184400271118538,58.947113376690965,2,3,96
0 days 00:00:01,37,8,22.16690319641816,43.44132076450675,2,1,96
0 days 00:00:01,45,21,11.550345508892594,45.49214100512018,1,3,240
0 days 00:00:01,21,31,11.922465422141876,34.99912026767029,1,1,84
0 days 00:00:01,48,5,24.103806462915895,64.71810487725652,2,1,340
0 days 00:00:01,2,31,22.12200711108174,57.56485056934903,4,1,230
0 days 00:00:01,18,6,25.665799957550327,54.99492971564282,1,2,305
0 days 00:00:01,33,43,13.542219319588092,72.83467848905576,3,2,26
0 days 00:00:01,23,21,10.958686943146946,31.834626268642005,2,1,299
0 days 00:00:01,18,47,12.621364088071356,61.45989619455882,2,2,434
0 days 00:00:01,21,12,19.619341619972015,49.349074615486934,4,3,93
0 days 00:00:01,14,22,23.14558299554998,49.46172669755807,2,1,298
0 days 00:00:01,24,44,16.89095580951927,42.791243726253676,1,3,206
0 days 00:00:01,46,30,13.82164653092372,57.241552221579816,3,2,466
0 days 00:00:01,49,28,19.625843309760807,62.40478564924139,2,3,75
0 days 00:00:01,15,28,18.618914055610865,43.56999321663034,1,4,304
0 days 00:00:01,6,14,27.31641539886485,47.375808561100015,2,1,167
0 days 00:00:01,40,6,14.31733220984084,52.915150861093494,2,3,471
0 days 00:00:01,30,12,21.619236537531616,61.851573228133844,3,1,202
0 days 00:00:01,48,39,26.1090543284687,38.74360748694936,3,4,345
0 days 00:00:01,21,38,21.00610610708966,43.142140212519045,4,4,278
0 days 00:00:01,33,38,22.918758703986285,52.16857783393726,1,2,251
0 days 00:00:01,43,34,23.975272322530156,40.405580111705945,3,1,67
0 days 00:00:01,2,45,16.331832950206557,47.51133618361602,4,3,176
0 days 00:00:01,49,23,20.238533131765493,47.56723177996353,4,1,381
0 days 00:00:01,46,22,17.22340217707092,60.280674539828674,2,1,279
0 days 00:00:01,23,1,15.557007592521222,41.34225809879325,2,3,203
0 days 00:00:01,9,23,21.599270271790623,41.10578853614874,4,4,440
0 days 00:00:01,16,24,32.0492056456457,34.65526708543448,1,4,309
0 days 00:00:01,41,48,18.323199395378428,52.04344768076812,1,3,21
0 days 00:00:01,18,47,17.2199121052339,52.748930757319506,1,4,431
0 days 00:00:01,27,11,14.238148748925461,51.625972209365806,2,4,87
0 days 00:00:01,45,39,18.284234685908828,58.83816406130281,1,4,34
0 days 00:00:01,21,21,15.022168896193842,42.54908451010651,1,1,432
0 days 00:00:01,44,23,31.571503182998647,60.50455370423098,2,2,354
0 days 00:00:01,3,37,20.144532869748055,41.60125698316706,1,1,12
0 days 00:00:01,12,8,20.029315590458644,43.061122964467145,1,4,67
0 days 00:00:01,29,24,20.246344217577803,46.788301247923016,4,4,281
0 days 00:00:01,36,10,20.58872605871721,56.26737247314594,4,4,156
0 days 00:00:01,47,16,21.284404184794752,53.74306491837597,2,1,138
0 days 00:00:01,39,6,27.42789772696845,48.73554954591768,4,4,479
0 days 00:00:01,21,44,17.623244188476807,77.54465180082924,4,4,51
0 days 00:00:01,13,44,9.302475297488236,56.58834550367102,1,1,326
0 days 00:00:01,36,5,22.992759817609237,58.45033503715545,3,3,70
0 days 00:00:01,36,18,26.873466276803377,46.42647353167865,1,2,277
0 days 00:00:01,29,35,15.067149906246165,55.52361963673573,4,1,355
0 days 00:00:01,6,30,21.248297753065263,35.92482385730219,1,4,310
0 days 00:00:01,43,23,9.993358777139596,72.02442304614264,4,2,425
0 days 00:00:01,19,10,22.738951609737455,41.42637103203486,4,3,57
0 days 00:00:01,32,31,10.901672061302133,41.8771378681117,1,2,81
0 days 00:00:01,21,3,14.51392372709914,50.322663553893236,4,1,417
0 days 00:00:01,8,48,25.630420847173923,60.651160628714486,1,3,251
0 days 00:00:01,32,2,15.527413588470608,73.11815115778354,3,3,318
0 days 00:00:01,1,19,21.121899443959492,56.646073586124245,1,3,134
0 days 00:00:01,24,11,16.468131242089324,51.73293777620233,3,3,147
0 days 00:00:01,9,42,21.949070693406824,42.134517042732625,3,1,444
0 days 00:00:01,14,44,29.151129684075507,41.613745766730844,3,4,221
0 days 00:00:01,16,36,31.057835306194846,52.592542181798194,4,1,451
0 days 00:00:01,23,47,15.780163194947015,59.687836506310134,2,2,49
0 days 00:00:01,36,23,16.209649169227966,62.04205011143913,4,2,248
0 days 00:00:01,49,47,22.256945253834235,49.93641738329633,2,1,224
0 days 00:00:01,15,43,24.744364714504812,50.65116998264809,4,4,178
0 days 00:00:01,17,45,24.524571551497903,38.10818041885424,2,4,105
0 days 00:00:01,5,11,23.263113495102616,36.55821544402104,2,1,133
0 days 00:00:01,43,39,25.30902453535787,41.02815703933831,4,1,0
0 days 00:00:01,34,0,15.634429098448685,69.89089737973327,1,3,31
0 days 00:00:01,43,25,20.988791515907874,52.99436365880596,1,3,230
0 days 00:00:01,44,9,22.375509332065462,47.5817305280998,3,1,18
0 days 00:00:01,38,40,16.239801486789435,56.713278014430514,4,4,369
0 days 00:00:01,46,49,21.417843387251814,35.060098069041814,1,3,461
0 days 00:00:01,42,35,21.9969594352468,58.51121285395064,1,4,6
0 days 00:00:01,39,18,6.569824778884,60.720663162830554,3,1,57
0 days 00:00:01,5,48,20.238964996166597,69.78790842137842,1,1,125
0 days 00:00:01,40,48,21.68297148653869,53.485337259652546,4,1,427
0 days 00:00:01,48,38,15.175593064666439,38.888232528834244,4,3,273
0 days 00:00:01,34,19,19.519750375408528,73.34146402526775,2,2,217
0 days 00:00:01,19,22,14.378243903706064,54.03666312493014,1,4,139
0 days 00:00:01,8,12,21.351297795549016,44.48672384947818,1,3,66
0 days 00:00:01,26,24,26.969128646397746,38.5863522478518,1,3,463
0 days 00:00:01,27,13,20.254903267604814,46.822045982382626,1,3,172
0 days 00:00:01,29,0,18.42692911571471,48.050608009704504,3,4,7
0 days 00:00:01,9,40,15.65680429998526,47.92074535130272,1,2,269
0 days 00:00:01,39,28,26.5679265467253,48.29968080826441,4,1,338
0 days 00:00:01,31,25,24.300258289086237,52.89297684701023,4,4,186
0 days 00:00:01,22,3,14.379405218365834,45.74862093897378,3,1,84
0 days 00:00:01,12,10,15.311057743553032,41.7487826558065,3,3,12
0 days 00:00:01,14,7,25.02744683908845,34.823901719510076,4,4,429
0 days 00:00:01,41,7,14.156268337840931,45.52852821833579,2,2,224
0 days 00:00:01,3,2,10.028626743530475,41.28292122219724,3,2,168
0 days 00:00:01,32,31,11.142162612672896,35.972649523000115,3,4,167
0 days 00:00:01,23,20,15.665868523030687,50.40139549446119,3,1,468
0 days 00:00:01,32,2,20.425693567952255,46.938241972933355,4,2,111
0 days 00:00:01,43,16,16.02972851575775,32.732771385304076,3,4,378
0 days 00:00:01,46,36,22.088345427167894,53.487838622980355,2,4,145
0 days 00:00:01,36,26,20.921027866866226,52.82689040479927,4,3,417
0 days 00:00:01,48,37,24.83117241594193,49.338142128445384,3,3,399
0 days 00:00:01,14,6,13.436174792550256,59.92665729815243,1,4,312
0 days 00:00:01,20,32,22.73397152802148,55.692589564015414,2,1,202
0 days 00:00:01,8,14,29.776461468566815,42.3916600450837,3,2,437
0 days 00:00:01,18,20,24.020485662923164,54.86145855666493,1,4,375
0 days 00:00:01,27,32,14.074872591235465,44.094430215487584,3,2,357
0 days 00:00:01,0,14,18.786243416310025,70.71732458397938,4,2,27
0 days 00:00:01,14,25,20.053982324429033,51.358172093691785,4,2,258
0 days 00:00:01,19,27,12.385357724366251,62.066174142364964,4,3,329
0 days 00:00:01,3,10,25.989420805611843,49.12020847777713,2,4,416
0 days 00:00:01,2,31,18.69493848549942,46.47150507071446,1,1,347
0 days 00:00:01,16,24,10.676113093073713,45.9357458031309,2,4,55
0 days 00:00:01,8,45,20.529012735166702,42.58638108574049,1,4,474
0 days 00:00:01,22,17,12.505914118779412,26.59839725087253,3,2,201
0 days 00:00:01,4,31,22.75500042127074,43.49360510659949,3,2,98
0 days 00:00:01,46,20,20.703946961041957,52.543139303747424,1,1,371
0 days 00:00:01,29,42,9.959193221642096,39.55753725559074,4,4,152
0 days 00:00:01,46,42,14.467927713388331,45.05736530720885,4,4,300
0 days 00:00:01,14,44,24.80562448921378,54.976326258244875,2,2,491
0 days 00:00:01,29,45,22.739376857730687,49.22716133422966,2,3,220
0 days 00:00:01,6,34,17.58709255697486,52.507679512563556,1,3,280
0 days 00:00:01,11,29,18.4465183015442,40.36669939943931,1,3,357
0 days 00:00:01,22,26,17.57231879262453,65.69651143722297,3,2,153
0 days 00:00:01,49,10,21.554446355593345,56.08554835567789,1,4,291
0 days 00:00:01,45,14,13.645643984944737,47.548690461790954,4,3,492
0 days 00:00:01,8,36,28.638222010249216,48.04536510315616,3,4,88
0 days 00:00:01,40,41,20.31926974139797,32.54387933018026,1,4,409
0 days 00:00:01,33,23,16.115992717963803,43.93336997900614,3,4,205
0 days 00:00:01,13,8,8.395282137339613,55.843900115484,1,4,494
0 days 00:00:01,10,10,32.487048148008256,63.26308713463218,1,4,148
0 days 00:00:01,14,4,25.94790245783952,46.10540314101653,2,4,374
0 days 00:00:01,6,12,22.447748218862507,39.95207755416394,3,1,387
0 days 00:00:01,44,32,24.22108560625598,43.97271990339391,3,1,209
0 days 00:00:01,8,40,17.32266967133601,55.57733869397483,1,3,350
0 days 00:00:01,26,25,20.684688531927176,48.55223384545464,1,3,49
0 days 00:00:01,24,8,20.02368640670212,67.32089867542001,1,1,484
0 days 00:00:01,47,5,25.97920707344587,40.4007074308238,2,1,386
0 days 00:00:01,38,24,18.330357808017627,58.97176791271218,3,4,329
0 days 00:00:01,35,25,19.69344620557975,31.653420532439355,4,2,302
0 days 00:00:01,20,49,23.31958843808876,57.63678270410429,1,4,64
0 days 00:00:01,31,40,17.21851965612596,47.5925205356747,2,1,347
0 days 00:00:01,16,45,16.097661402522586,57.48518907106203,4,2,309
0 days 00:00:01,21,20,14.922279495648326,31.219826266096533,3,1,183
0 days 00:00:01,9,8,24.167571152798388,65.96983572985587,1,2,97
0 days 00:00:01,23,5,12.450205801548254,48.42508745920961,4,4,392
0 days 00:00:01,9,2,12.116086534631608,49.12057765718239,3,1,222
0 days 00:00:01,35,19,17.982297049459284,64.71339640188373,4,1,446
0 days 00:00:01,24,20,30.98443169703404,46.110395820051956,2,4,58
0 days 00:00:01,47,7,16.117851906635483,45.789480783837575,1,2,474
0 days 00:00:01,26,23,20.46250806851205,57.81435392799625,2,2,255
0 days 00:00:01,49,31,15.806951704968892,56.730010463052494,1,4,263
0 days 00:00:01,48,29,19.10687627415424,52.375308501731595,2,2,283
0 days 00:00:01,39,47,18.274796087773705,61.530347675802474,2,1,297
0 days 00:00:01,0,29,14.734536635704508,37.45301308689566,2,4,108
0 days 00:00:01,4,11,25.4051370982855,42.77963353780316,4,3,250
0 days 00:00:01,1,26,21.714827742943438,64.51607917221881,2,3,146
0 days 00:00:01,48,48,16.90810309585771,52.837766081319785,1,2,138
0 days 00:00:01,4,5,11.633631917086324,44.3579329331569,3,1,52
0 days 00:00:01,19,44,15.887742391845974,59.90270628522585,3,1,448
0 days 00:00:01,40,43,21.858445922517486,58.365779846660786,3,2,322
0 days 00:00:01,0,5,15.206083843581709,57.16479121794608,3,4,335
0 days 00:00:01,3,5,21.134118243540033,38.21923667901726,4,4,136
0 days 00:00:01,9,38,21.824336447947672,56.30326278840283,3,3,22
0 days 00:00:01,34,39,22.821877470809895,63.32003235313964,2,3,34
0 days 00:00:01,23,21,25.398713015033373,52.68724036283431,3,3,184
0 days 00:00:01,44,44,21.63044746635117,51.088918463728106,4,2,16
0 days 00:00:01,17,2,17.657794417517184,43.35301257673647,1,2,499
0 days 00:00:01,4,34,22.371936506962797,63.89505424775439,1,1,312
0 days 00:00:01,17,40,17.442085477936836,46.1640684809953,2,3,354
0 days 00:00:01,19,26,16.355051145253974,44.634046858204925,4,1,349
0 days 00:00:01,0,4,22.138292365994317,59.11506115206937,4,2,325
0 days 00:00:01,37,22,27.039038153156632,47.80598635479427,2,4,296
0 days 00:00:01,13,9,21.8014560961255,41.541280279406436,1,2,206
0 days 00:00:01,35,12,17.997704857727328,60.376448750488564,3,4,317
0 days 00:00:01,24,18,16.443213505364646,57.4548213308766,1,2,123
0 days 00:00:01,4,13,20.69297367171926,47.32704560609606,1,3,307
0 days 00:00:01,49,31,23.049135807391718,60.11334811413105,4,3,50
0 days 00:00:01,23,11,24.201123608201545,71.31162700750411,1,2,89
0 days 00:00:01,38,41,16.940013344655743,72.08048323457925,4,3,221
0 days 00:00:01,47,24,20.15148021094646,58.67071805285147,4,4,168
0 days 00:00:01,2,19,18.632628988695235,79.9739094034457,2,2,256
0 days 00:00:01,24,35,18.61781606536158,53.81432711027055,2,2,395
0 days 00:00:01,17,22,20.021080784286188,26.26070135098043,4,4,47
0 days 00:00:01,10,25,11.35312127242707,37.98348711733314,4,2,244
0 days 00:00:01,45,22,19.926375131334375,52.744272427728184,2,2,199
0 days 00:00:01,35,40,20.034690604813733,65.61838532985634,1,4,441
0 days 00:00:01,31,43,24.585613762293512,40.525512635672804,2,1,330
0 days 00:00:01,39,34,23.264495367474304,32.83267584238582,4,1,457
0 days 00:00:01,31,10,25.79835630411843,38.42998792569762,4,4,175
0 days 00:00:01,43,10,27.195072355297555,62.92139409603465,3,1,109
0 days 00:00:01,8,14,23.459030307367215,42.41864871576819,3,1,402
0 days 00:00:01,40,11,23.328357443766905,48.26103397807462,3,4,14
0 days 00:00:01,44,41,20.060003621449717,41.76896270219413,3,3,27
0 days 00:00:01,46,30,23.809025213047327,52.39379222610499,1,3,408
0 days 00:00:01,19,11,21.332204654745077,36.13238510758862,4,4,99
0 days 00:00:01,14,33,22.03158176227419,40.82982993905132,2,4,341
0 days 00:00:01,16,31,17.787999848220874,53.55104606701251,2,2,363
0 days 00:00:01,3,2,11.790697719200661,51.01858846490748,2,2,161
0 days 00:00:01,33,32,16.58308281106611,51.562341057516676,3,2,296
0 days 00:00:01,8,19,28.420656298835254,44.12683096586275,1,3,328
0 days 00:00:01,39,12,21.69984224611767,44.23992340928684,1,3,140
0 days 00:00:01,13,47,17.388243404093142,45.37825740589506,2,1,273
0 days 00:00:01,32,45,16.142477821736307,46.540415776638966,1,4,312
0 days 00:00:01,45,20,24.594701968927115,51.4167741100826,4,4,236
0 days 00:00:01,12,15,20.935531922520088,39.085717862065245,1,2,289
0 days 00:00:01,1,12,22.421985457217843,38.087575236325705,3,2,460
0 days 00:00:01,36,1,15.949891629791079,31.371504229297372,2,4,104
0 days 00:00:01,46,18,22.039397382495,49.23032417032316,3,4,489
0 days 00:00:01,45,48,26.522941233748313,53.88805891833412,3,2,136
0 days 00:00:01,10,25,23.57320154714801,50.899697460354034,3,1,420
0 days 00:00:01,29,19,25.082885771085724,51.777843489244965,3,3,23
0 days 00:00:01,3,32,16.258088097751628,48.32122552499521,2,4,479
0 days 00:00:01,35,32,20.070216293739293,39.90184328394179,4,1,19
0 days 00:00:01,35,30,18.67453300663649,59.98658998524273,3,2,416
0 days 00:00:01,0,32,32.339418244816045,50.2695279864254,1,1,238
0 days 00:00:01,40,19,6.399650585919634,23.02035608778497,2,3,47
0 days 00:00:01,44,29,22.70032144558062,60.216342792800134,2,3,239
0 days 00:00:01,29,13,17.422999020799338,43.24382629127945,4,4,83
